sentence,entities
"They were surrounded by total, impenetrable, silent darkness, as though some giant hand had dropped a thick, icy mantle over the entire alleyway, blinding them.
    ",[]
"For a split second Harry thought he had done magic without meaning to, despite the fact that he'd been resisting as hard as he could - then his reason caught up with his senses - he didn't have the power to turn off the stars.",['Harry']
"He turned his head this way and that, trying to see something, but the darkness pressed on his eyes like a weightless veil.
    ",[]
"Dudley's terrified voice broke in Harry's ear.
    ","['Dudley', 'Harry']"
'W-what are you d-doing?,[]
"St-stop it!'
    ",['St-stop']
'I'm not doing anything!,[]
"Shut up and don't move!'
    'I c-can't see!",['Shut']
I've g-gone blind!,[]
"I - '
    'I said shut up!'
    ",[]
"Harry stood stock still, turning his sightless eyes left and right.",['Harry']
"The cold was so intense he was shivering all over; goose bumps had erupted up his arms and the hairs on the back of his neck were standing up - he opened his eyes to their fullest extent, staring blankly around, unseeing.
    ",[]
It was impossible . . .,[]
they couldn't be here . . .,[]
not in Little Whinging . . .,['Little Whinging']
he strained his ears . . .,[]
he would hear them before he saw them . .,[]
".
    ",[]
'I'll t-tell Dad!',[]
Dudley whimpered.,['Dudley']
'W-where are you?,[]
"What are you d-do-?'
    ",[]
'Will you shut up?',[]
"Harry hissed, 'I'm trying to lis- '
    ",['Harry']
But he fell silent.,[]
"He had heard just the thing he had been dreading.
    ",[]
"There was something in the alleyway apart from themselves, something that was drawing long, hoarse, rattling breaths.",[]
"Harry felt a horrible jolt of dread as he stood trembling in the freezing air.
    ",['Harry']
'C-cut it out!,[]
Stop doing it!,[]
"I'll h-hit you, I swear I will!'
    ",[]
"'Dudley, shut - '
    WHAM.
    ",['Dudley']
"A fist made contact with the side of Harry's head, lifting him off his feet.",['Harry']
Small white lights popped in front of his eyes.,[]
"For the second time in an hour Harry felt as though his head had been cleaved in two; next moment, he had landed hard on the ground and his wand had flown out of his hand.
    ","['second', 'Harry', 'two']"
"'You moron, Dudley!'",['Dudley']
"Harry yelled, his eyes watering with pain as he scrambled to his hands and knees, feeling around frantically n the blackness.",['Harry']
"He heard Dudley blundering away, hitting the alley fence, stumbling.
    ",['Dudley']
"'DUDLEY, COME BACK!",[]
YOU'RE RUNNING RIGHT,[]
"AT IT!'
    ",[]
There was a horrible squealing yell and Dudley's footsteps topped.,['Dudley']
"At the same moment, Harry felt a creeping chill behind him that could mean only one thing.","['Harry', 'only one']"
"There was more than one.
    ",['more than one']
"'DUDLEY, KEEP YOUR MOUTH SHUT!",[]
"WHATEVER YOU DO, KEEP YOUR MOUTH SHUT!",[]
Wand!',[]
"Harry muttered frantically, his hands flying over the ground like spiders.",['Harry']
"'Where's - wand - come on - lumos!'
    ",[]
"He said the spell automatically, desperate for light to help him n his search - and to his disbelieving relief, light flared inches from his right hand - the wand tip had ignited.",[]
"Harry snatched it up, scrambled to his feet and turned around.
    ",['Harry']
"His stomach turned over.
    ",[]
"A towering, hooded figure was gliding smoothly towards him, hovering over the ground, no feet or face visible beneath its robes, sucking on the night as it came.
    ",['the night']
"Stumbling backwards, Harry raised his wand.
    ",['Harry']
"'Expecto patronum!'
    ",['Expecto']
"A silvery wisp of vapour shot from the tip of the wand and the Dementor slowed, but the spell hadn't worked properly; tripping over his own feet, Harry retreated further as the Dementor bore down upon him, panic fogging his brain - concentrate -
    A pair of grey, slimy, scabbed hands slid from inside the Dementor's robes, reaching for him.","['Harry', 'Dementor']"
"A rushing noise filled Harry's ears.
    ",['Harry']
"'Expecto patronum!'
    ",['Expecto']
His voice sounded dim and distant.,[]
"Another wisp of silver smoke, feebler than the last, drifted from the wand - he couldn't do it any more, he couldn't work the spell.
    ",[]
"There was laughter inside his own head, shrill, high-pitched laughter .",[]
. .,[]
"he could smell the Dementor's putrid, death-cold breath filling his own lungs, drowning him - think . . .",['Dementor']
something happy . .,[]
".
    ",[]
But there was no happiness in him . . .,[]
"the Dementor's icy fingers were closing on his throat - the high-patched laughter was growing louder and louder, and a voice spoke inside his head: 'Bow to death, Harry . . .","['Dementor', 'Harry']"
it might even be painless . . .,[]
I would not know . . .,[]
"I have never died
    He was never going to see Ron and Hermione again -
    And their faces burst clearly into his mind as he fought for breath.
    ",['Ron']
"'EXPECTO PATRONUM!'
    ",['EXPECTO']
"An enormous silver stag erupted from the tip of Harry's wand; it's antlers caught the Dementor in the place where the heart should have been; it was thrown backwards, weightless as darkness, and as the stag charged, the Dementor swooped away, bat-like and defeated.
    ",['Harry']
'THIS WAY!',[]
Harry shouted at the stag.,['Harry']
"Wheeling around, he sprinted down the alleyway, holding the lit wand aloft.",[]
'DUDLEY?,[]
"DUDLEY!'
    ",[]
"He had run barely a dozen steps when he reached them: Dudley was curled up on the ground, his arms clamped over his face.","['barely a dozen', 'Dudley']"
"A second Dementor was crouching low over him, gripping his wrists in its slimy hands, prising them slowly, almost lovingly apart, lowering its hooded head towards Dudley's face as though about to kiss him.
    ","['second', 'Dementor', 'Dudley']"
'GET IT!',[]
"Harry bellowed, and with a rushing, roaring sound, the silver stag he had conjured came galloping past him.",['Harry']
"The Dementor's eyeless face was barely an inch from Dudley's when the silver antlers caught it; the thing was thrown up into the air and, like its fellow, it soared away and was absorbed into the darkness; the stag cantered to the end of the alleyway and dissolved into silver mist.
    ","['Dementor', 'Dudley']"
"Moon, stars and streetlamps burst back into life.",['Moon']
A warm breeze swept the alleyway.,[]
"Trees rustled in neighbouring gardens and the mundane rumble of cars in Magnolia Crescent filled the air again.
    ",['Magnolia Crescent']
"Harry stood quite still, all his senses vibrating, taking in the abrupt return to normality.",['Harry']
"After a moment, he became aware that his T-shirt was sticking to him; he was drenched in sweat.
    ",[]
He could not believe what had just happened.,[]
"Dementors here, in Little Whinging.
    ",['Little Whinging']
"Dudley lay curled up on the ground, whimpering and shaking.",['Dudley']
"Harry bent down to see whether he was in a fit state to stand up, but then he heard loud, running footsteps behind him.",['Harry']
"Instinctively raising his wand again, he span on his heel to face the newcomer.
    ",[]
"Mrs Figg, their batty old neighbour, came panting into sight.",['Mrs Figg']
"Her grizzled grey hair was escaping from its hairnet, a clanking String shopping bag was swinging from her wrist and her feet were halfway out of her tartan carpet slippers.",['String']
"Harry made to stow his wand hurriedly out of sight, but -
    'Don't put it away, idiot boy!'",['Harry']
she shrieked.,[]
',[]
What if there are more of them around?,[]
"Oh, I'm going to kill Mundungus Fletcher!'
- CHAPTER TWO -
A Peck of Owls
'What?' said Harry blankly.
    ","['Mundungus Fletcher', 'TWO', ""A Peck of Owls\n'What"", 'Harry blankly']"
'He left!',[]
"said Mrs Figg, wringing her hands.",['Mrs Figg']
'Left to see someone about a batch of cauldrons that fell off the back of a broom!,[]
"I told him I'd flay him alive if he went, and now look!",[]
Dementors!,[]
It's just lucky I put Mr Tibbles on the case!,[]
But we haven't got time to stand around!,[]
"Hurry, now, we've got to get you back!",['Hurry']
"Oh, the trouble this is going to cause!",[]
"I will kill him!'
    ",[]
'But - ' The revelation that his batty old cat-obsessed neighbour knew what Dementors were was almost as big a shock to Harry as meeting two of them down the alleyway.,"['Harry', 'two']"
"'You're - you're a witch?'
    ",[]
"'I'm a Squib, as Mundungus knows full well, so how on earth was I supposed to help you fight off Dementors?",['Squib']
"He left you completely without cover when I'd warned him - '
    ",[]
This Mundungus has been following me?,[]
Hang on - it was him!,[]
"He Disapparated from the front of my house!'
    ",[]
"'Yes, yes, yes, but luckily I'd stationed Mr Tibbles under a car just in case, and Mr Tibbles came and warned me, but by the time I got to your house you'd gone - and now - oh, what's Dumbledore going to say?","['Tibbles', 'Tibbles', 'Dumbledore']"
You!',[]
"she shrieked at Dudley, still supine on the alley floor.",['Dudley']
"'Get your fat bottom off the ground, quick!'
    'You know Dumbledore?' said Harry, staring at her.
    ","['Dumbledore', 'Harry']"
"'Of course I know Dumbledore, who doesn't know Dumbledore?","['Dumbledore', 'Dumbledore']"
"But come on - I'll be no help if they come back, I've never so much as Transfigured a teabag.",['Transfigured']
"'
    ",[]
"She stooped down, seized one of Dudley's massive arms in her wizened hands and tugged.
    ",['Dudley']
"'Get up, you useless lump, get up!'
    ",[]
But Dudley either could not or would not move.,['Dudley']
"He remained on the ground, trembling and ashen-faced, his mouth shut very tight.
    ",[]
'I'll do it.',[]
Harry took hold of Dudley's arm and heaved.,"['Harry', 'Dudley']"
With an enormous effort he managed to hoist him to his feet.,[]
Dudley seemed to be on the point of fainting.,['Dudley']
"His small eyes were rolling in their sockets and sweat was beading his face; the moment Harry let go of him he swayed dangerously.
    ",['Harry']
'Hurry up!',['Hurry']
"said Mrs Figg hysterically.
    ",['Mrs Figg']
"Harry pulled one of Dudley's massive arms around his own shoulders and dragged him towards the road, sagging slightly under the weight.","['Harry', 'one', 'Dudley']"
"Mrs Figg tottered along in front of them, peering anxiously around the corner.
    ",['Mrs Figg']
