sentence,entities
"""We is sorry you had to see that, sirs and miss!""",[]
"squeaked a nearby elf, shaking his head and looking very ashamed.",[]
"""We is hoping you will not judge us all by Winky, sirs and miss!",['Winky']
"""
  ""She's unhappy!"" said Hermione, exasperated.",['Hermione']
"""Why don't you try and cheer her up instead
  of covering her up?""
  ""Begging your pardon, miss,"" said the house-elf, bowing deeply again, ""but house-elves has no right to be unhappy when there is work to be done and masters to be served.",[]
"""
  ""Oh for heavens sake!""",[]
Hermione cried.,[]
"""Listen to me, all of you!",[]
You've got just as much right as wizards to be unhappy!,[]
"You've got the right to wages and holidays and proper clothes, you don't have to do everything you're told - look at Dobby!""
  ""Miss will please keep Dobby out of this,"" Dobby mumbled, looking scared.","['Dobby', 'Dobby', 'Dobby']"
The cheery smiles had vanished from the faces of the house-elves around the kitchen.,[]
"They were suddenly looking at Hermione as though she were mad and dangerous.
  ",[]
"""We has your extra food!""",[]
"squeaked an elf at Harry's elbow, and he shoved a large ham, a dozen cakes, and some fruit into Harry's arms.","['Harry', 'a dozen', 'Harry']"
"""Good-bye!""
  ",[]
"The house-elves crowded around Harry, Ron, and Hermione and began shunting them out of the kitchen, many little hands pushing in the smalls of their backs.
  ","['Harry, Ron', 'Hermione']"
"""Thank you for the socks, Harry Potter!""",['Harry Potter']
"Dobby called miserably from the hearth, where he was standing next to the lumpy tablecloth that was Winky.
  ","['Dobby', 'Winky']"
"""You couldn't keep your mouth shut, could you, Hermione?"" said Ron angrily as the kitchen door slammed shut behind them.",['Ron']
"""They won't want us visiting them now!",[]
"We could've tried to get more stuff out of Winky about Crouch!""
  ",['Winky about Crouch']
"""Oh as if you care about that!"" scoffed Hermione.",[]
"""You only like coming down here for the food!""
  It was an irritable sort of day after that.",[]
"Harry got so tired of Ron and Hermione sniping at each other over their homework in the common room that he took Sirius's food up to the Owlery that evening on his own.
  ","['Harry', 'Ron', 'Sirius']"
"Pigwidgeon was much too small to carry an entire ham up to the mountain by himself, so Harry enlisted the help of two school screech owls as well.","['Harry', 'two']"
"When they had set off into the dusk, looking extremely odd carrying the large package between them.",[]
"Harry leaned on the windowsill, looking out at the grounds, at the dark, rustling treetops of the Forbidden Forest, and the rippling sails of the Durmstrang ship.","['Harry', 'the Forbidden Forest', 'Durmstrang']"
"An eagle owl flew through the coil of smoke rising from Hagrids chimney; it soared toward the castle, around the Owlery, and out of sight.","['Hagrids', 'Owlery']"
"Looking down, Harry saw Hagrid digging energetically in front of his cabin.",['Harry saw Hagrid']
Harry wondered what he was doing; it looked as though he were making a new vegetable patch.,['Harry']
"As he watched, Madame Maxime emerged from the Beauxbatons carriage and walked over to Hagrid.","['Beauxbatons', 'Hagrid']"
She appeared to be trying to engage him in conversation.,[]
"Hagrid leaned upon his spade, but did not seem keen to prolong their talk, because Madame Maxime returned to the carriage shortly afterward.
  ",[]
"Unwilling to go back to Gryffindor Tower and listen to Ron and Hermione snarling at each other, Harry watched Hagrid digging until the darkness swallowed him and the owls around Harry began to awake, swooshing past him into the night.
  ","['Gryffindor Tower', 'Ron', 'Harry', 'Hagrid', 'Harry', 'the night']"
"By breakfast the next day Ron's and Hermione's bad moods had burnt out, and to Harrys relief, Ron's dark predictions that the house-elves would send substandard food up to the Gryffindor table because Hermione had insulted them proved false; the bacon, eggs, and kippers were quite as good as usual.
  ","['the next day', 'Ron', 'Hermione', 'Ron', 'Gryffindor', 'Hermione']"
"When the post owls arrived, Hermione looked up eagerly; she seemed to be expecting something.
  ",['Hermione']
"""Percy won't've had time to answer yet,"" said Ron.",['Ron']
"""We only sent Hedwig yesterday.","['Hedwig', 'yesterday']"
"""
  ""No, it's not that,"" said Hermione.",[]
"""I've taken out a subscription to the Daily Prophet.
  ",['the Daily Prophet']
I'm getting sick of finding everything out from the Slytherins.,['Slytherins']
"""
  ""Good thinking!"" said Harry, also looking up at the owls.",['Harry']
"""Hey, Hermione, I think you're in luck -""
  A gray owl was soaring down toward Hermione.
  ",[]
"""It hasn't got a newspaper, though,"" she said, looking disappointed.",[]
"""It's -""
  But to her bewilderment, the gray owl landed in front of her plate, closely followed by four barn owls, a brown owl, and a tawny.
  ",['four']
"""How many subscriptions did you take out?"" said Harry, seizing Hermione's goblet before it was knocked over by the cluster of owls, all of whom were jostling close to her, trying to deliver their own letter first.
  ","['Harry', 'Hermione', 'first']"
"""What on earth - ?"" Hermione said, taking the letter from the gray owl, opening it, and starting to read.",[]
"""Oh really!""",[]
"she sputtered, going rather red.
  ",[]
"""What's up?"" said Ron.
  ""It,'s -",['Ron']
"oh how ridiculous -""
  She thrust the letter at Harry, who saw that it was not handwritten, but composed from pasted letters that seemed to have been cut out of the Daily Prophet.
  ","['Harry', 'the Daily Prophet']"
YOU ARE A WICKED GIRL.,[]
HARRY POTTER DESERVES BETTER.,[]
GO BACK,[]
"WHERE YOU CAME FROM MUGGLE.
  ",[]
"""They're all like it!"" said Hermione desperately, opening one letter after another.
  ",['one']
"""'Harry Potter can do much better than the likes of you. . . .'",['Harry Potter']
'You deserve to be boiled in frog spawn. . . .',[]
"Ouch!""
  She had opened the last envelope, and yellowish-green liquid smelling strongly of petrol gushed over her hands, which began to erupt in large yellow boils.
  ",[]
"""Undiluted bubotuber pus!"" said Ron, picking up the envelope gingerly and sniffing it.
  ",['Ron']
"""Ow!"" said Hermione, tears starting in her eyes as she tried to rub the pus off her hands with a napkin, but her fingers were now so thickly covered in painful sores that it looked as though she were wearing a pair of thick, knobbly gloves.
  ",['Hermione']
"""You'd better get up to the hospital wing,"" said Harry as the owls around Hermione took flight.",['Harry']
"""We'll tell Professor Sprout where you've gone. . . .",['Sprout']
"""
  ""I warned her!"" said Ron as Hermione hurried out of the Great Hall, cradling her hands.
  ","['Ron as Hermione', 'the Great Hall']"
"""I warned her not to annoy Rita Skeeter!",['Rita Skeeter']
"Look at this one ...""",[]
"He read out one of the letters Hermione had left behind: ""I read In Witch Weekly about how you are playing Harry Potter false and that boy has had enough hardship and I will be sending you a curse by next post as soon as I can find a big enough envelope.'","['Hermione', 'Harry Potter']"
"Blimey, she'd better watch out for herself.",[]
"""
  Hermione didn't turn up for Herbology.",[]
"As Harry and Ron left the greenhouse for their Care of Magical Creatures class, they saw Malfoy, Crabbe, and Goyle descending the stone steps of the castle.","['Harry', 'Ron', 'their Care of Magical Creatures', 'Goyle']"
Pansy Parkinson was whispering and giggling behind them with her gang of Slytherin girls.,"['Pansy Parkinson', 'Slytherin']"
"Catching sight of Harry, Pansy called, ""Potter, have you split up with your girlfriend?","['Harry, Pansy']"
Why was she so upset at breakfast?,[]
"""
  Harry ignored her; he didn't want to give her the satisfaction of knowing how much trouble the Witch Weekly article had caused.
  ","['Harry', 'Witch Weekly']"
"Hagrid, who had told them last lesson that they had finished with unicorns, was waiting for them outside his cabin with a fresh supply of open crates at his feet.",[]
Harrys heart sank at the sight of the crates - surely not another skrewt hatching?,['skrewt']
"- but when he got near enough to see inside, he found himself looking at a number of flurry black creatures with long snouts.",[]
"Their front paws were curiously flat, like spades, and they were blinking up at the class, looking politely puzzled at all the attention.
  ",[]
"""These're nifflers,"" said Hagrid, when the class had gathered around.",['Hagrid']
"""Yeh find 'em down mines mostly.",['Yeh']
They like sparkly stuff. . . .,[]
"There yeh go, look.",[]
"""
  One of the nifflers had suddenly leapt up and attempted to bite Pansy Parkinson's watch off her wrist.","['One', ""Pansy Parkinson's""]"
"She shrieked and jumped backward.
  ",[]
"""Useful little treasure detectors,"" said Hagrid happily.",['Hagrid']
"""Thought we'd have some fun with 'em today.",['today']
"See over there?""",[]
He pointed at the large patch of freshly turned earth Harry had watched him digging from the Owlery window.,"['Harry', 'Owlery']"
"""I've buried some gold coins.
  ",[]
I've got a prize fer whoever picks the niffler that digs up most.,[]
"Jus' take off all yer valuables, an' choose a niffler, an get ready ter set 'em loose.",['Jus']
"""
  Harry took off his watch, which he was only wearing out of habit, as it didn't work anymore, and stuffed it into his pocket.",['Harry']
Then he picked up a niffler.,[]
It put its long snout in Harry's ear and sniffed enthusiastically.,['Harry']
"It was really quite cuddly.
  ",[]
"""Hang on,"" said Hagrid, looking down into the crate, ""there's a spare niffler here . .",[]
".
  ",[]
who's missin?,[]
"Where's Hermione?""
  ""She had to go to the hospital wing,"" said Ron.
  ""We'll explain later,"" Harry muttered; Pansy Parkinson was listening.
  ","['Ron', 'Harry', 'Pansy Parkinson']"
It was easily the most fun they had ever had in Care of Magical Creatures.,['Care of Magical Creatures']
"The nifflers dived in and out of the patch of earth as though it were water, each scurrying back to the student who had released it and spitting gold into their hands.",[]
"Ron's was particularly efficient; it had soon filled his lap with coins.
  ",['Ron']
"""Can you buy these as pets, Hagrid?"" he asked excitedly as his niffler dived back into the soil, splattering his robes.
  ",['Hagrid']
"""Yer mum wouldn' be happy, Ron,"" said Hagrid, grinning.",['Ron']
"""They wreck houses, nifflers.",[]
"I reckon they've nearly got the lot, now,"" he added, pacing around the patch of earth while the nifflers continued to dive.",[]
"""I on'y buried a hundred coins.","[""on'y"", 'a hundred']"
"Oh there y'are,
  Hermione!""
  ",[]
Hermione was walking toward them across the lawn.,[]
Her hands were very heavily bandaged and she looked miserable.,[]
"Pansy Parkinson was watching her beadily.
  ",['Pansy Parkinson']
"""Well, let's check how yeh've done!"" said Hagrid.",[]
"""Count yer coins!",[]
"An' there's no point tryin' ter steal any, Goyle,"" he added, his beetle-black eyes narrowed.",['Goyle']
"""It's leprechaun gold.",[]
Vanishes after a few hours.,['a few hours']
"""
  Goyle emptied his pockets, looking extremely sulky.",['Goyle']
"It turned out that Ron's niffler had been most successful, so Hagrid gave him an enormous slab of Honeydukes chocolate for a prize.","['Ron', 'Hagrid', 'Honeydukes']"
"The bell rang across the grounds for lunch; the rest of the class set off back to the castle, but Harry, Ron, and Hermione stayed behind to help Hagrid put the nifflers back in their boxes.","['Harry, Ron', 'Hermione', 'Hagrid']"
"Harry noticed Madame Maxime watching them out other carriage window.
  ",['Harry']
"""What yeh done ter your hands, Hermione?"" said Hagrid, looking concerned.
  ",[]
"Hermione told him about the hate mail she had received that morning, and the envelope full of bubotuber pus.
  ""Aaah, don worry,"" said Hagrid gendy, looking down at her.",['Aaah']
"""I got some o' those letters an all, after Rita Skeeter wrote abou me mum.",['Rita Skeeter']
'Yeh're a monster an yeh should be put down.',[]
'Yer mother killed innocent people an if you had any decency you d jump in a lake.',['Yer']
"""
  ""No!"" said Hermione, looking shocked.
  ",['Hermione']
"""Yeah,"" said Hagrid, heaving the niffler crates over by his cabin wall.",['Hagrid']
"""They're jus' nutters, Hermione.",[]
Don' open 'em if yeh get any more.,['Don']
Chuck 'em straigh' in the fire.,['Chuck']
"""
  ""You missed a really good lesson,"" Harry told Hermione as they headed back toward the castle.",['Harry']
"""They're good, nifflers, aren't they, Ron?""
  Ron, however, was frowning at the chocolate Hagrid had given him.","['Ron', 'Ron', 'Hagrid']"
"He looked thoroughly put out about something.
  ",[]
"""What's the matter?"" said Harry.",['Harry']
"""Wrong flavor?""
  ""No,"" said Ron shortly.",['Ron']
"""Why didn't you tell me about the gold?""
  ""What gold?"" said Harry.
  ",['Harry']
"""The gold I gave you at the Quidditch World Cup,"" said Ron.","['the Quidditch World Cup', 'Ron']"
"""The leprechaun gold I gave you for my Omnioculars.",['Omnioculars']
In the Top Box.,['the Top Box']
"Why didn't you tell me it disappeared?""
  Harry had to think for a moment before he realized what Ron was talking about.
  ","['Harry', 'Ron']"
"""Oh . . .""",[]
"he said, the memory coming back to him at last.",[]
"""I dunno ...",[]
I never noticed it had gone.,[]
"I was more worried about my wand, wasn't I?""
  They climbed the steps into the entrance hall and went into the Great Hall for lunch.
  ",['the Great Hall']
"""Must be nice,"" Ron said abruptly, when they had sat down and started serving themselves roast beef and Yorkshire puddings.","['Ron', 'Yorkshire']"
"""To have so much money you don't notice if a pocketful of Galleons goes missing.",[]
"""
  ""Listen, I had other stuff on my mind that night!""",[]
s aid Harry impatiently.,['Harry']
"""We all did, remember?""
  ""I didn't know leprechaun gold vanishes,"" Ron muttered.",['Ron']
"""I thought I was paying you back.",[]
You shouldn't've given me that Chudley Cannon hat for Christmas.,"['Chudley Cannon', 'Christmas']"
"""
  ""Forget it, all right?"" said Harry.
  Ron speared a roast potato on the end of his fork, glaring at it.","['Harry', 'Ron']"
"Then he said, ""I hate being poor.",[]
"""
  Harry and Hermione looked at each other.",['Harry']
"Neither of them really knew what to say.
  ",[]
"""It's rubbish,"" said Ron, still glaring down at his potato.",['Ron']
"""I don't blame Fred and George for trying to make some extra money.",['Fred and George']
Wish I could.,[]
Wish I had a niffler.,[]
"""
  ""Well, we know what to get you next Christmas,"" said Hermione brightly.",['next Christmas']
"Then, when Ron continued to look gloomy, she said, ""Come on, Ron, it could be worse.","['Ron', 'Ron']"
"At least your fingers aren't full of pus.""",[]
"Hermione was having a lot of difficulty managing her knife and fork, her fingers were so stiff and swollen.",[]
"""I hate that Skeeter woman!""",[]
she burst out savagely.,[]
"""I'll get her back for this if it's the last thing I do!",[]
"""
  Hate mail continued to arrive for Hermione over the following week, and although she followed Hagrid's advice and stopped opening it, several of her ill-wishers sent Howlers, which exploded at the Gryffindor table and shrieked insults at her for the whole Hall to hear.","['Hermione', 'the following week', 'Hagrid', 'Howlers', 'Gryffindor']"
Even those people who didn't read Witch Weekly knew all about the supposed Harry-Krum-Hermione triangle now.,"['Witch Weekly', 'Harry-Krum-Hermione']"
"Harry was getting sick of telling people that Hermione wasn't his girlfriend.
  ","['Harry', 'Hermione']"
"""It'll die down, though,"" he told Hermione, ""if we just ignore it. ...",[]
"People got bored with that stuff she wrote about me last time
  ""I want to know how she's listening into private conversations when she's supposed to be banned from the grounds!"" said Hermione angrily.
  ",['Hermione']
Hermione hung back in their next Defense Against the Dark Arts lesson to ask Professor Moody something.,"['Dark Arts', 'Moody']"
"The rest of the class was very eager to leave; Moody had given them such a rigorous test of hex-deflection that many of them were nursing small injuries.
  ",['Moody']
"Harry had such a bad case of Twitchy Ears, he had to hold his hands clamped over them as he walked away from the class.
  ","['Harry', 'Twitchy Ears']"
"""Well, Rita's definitely not using an Invisibility Cloak!""",['Rita']
"Hermione panted five minutes later, catching up with Harry and Ron in the entrance hall and pulling Harrys hand away from one of his wiggling ears so that he could hear her.","['five minutes later', 'Harry', 'Ron', 'Harrys']"
"""Moody says he didn't see her anywhere near the judges' table at the second task, or anywhere near the lake!""
  ""Hermione, is there any point in telling you to drop this?"" said Ron.
  ""No!"" said Hermione stubbornly.","['Moody', 'second', 'Ron']"
"""I want to know how she heard me talking to Viktor!",[]
"And how she found out about Hagrids mum!""
  ""Maybe she had you bugged,"" said Harry.
  ""Bugged?"" said Ron blankly.","['Hagrids', 'Harry', 'Ron blankly']"
"""What. . .",[]
"put fleas on her or something?""
  Harry started explaining about hidden microphones and recording equipment.",['Harry']
"Ron was fascinated, but Hermione interrupted them.
  ",['Ron']
"""Aren't you two ever going to read Hogwarts, A History^""
  ""What's the point?"" said Ron.","['two', 'Hogwarts', 'Ron']"
"""You know it by heart, we can just ask you.",[]
"""
  ""All those substitutes for magic Muggles use - electricity, computers, and radar, and all those things - they all go haywire around Hogwarts, there's too much magic in the air.
  ",['Hogwarts']
"No, Rita's using magic to eavesdrop, she must be. ...",['Rita']
If I could just find out what it is ...,[]
"ooh, if it's illegal, I'll have her ...""
  ""Haven't we got enough to worry about?""",[]
Ron asked her.,['Ron']
"""Do we have to start a vendetta against Rita Skeeter as well?""
  ""I'm not asking you to help!""",['Rita Skeeter']
Hermione snapped.,[]
"""I'll do it on my own!",[]
"""
  She marched back up the marble staircase without a backward glance.",[]
"Harry was quite sure she was going to the library.
  ",['Harry']
"""What's the betting she comes back with a box of / Hate Rita Skeeter badges?"" said Ron.
  Hermione, however, did not ask Harry and Ron to help her pursue vengeance against Rita Skeeter, for which they were both grateful, because their workload was mounting ever higher in the days before the Easter holidays.","['Ron', 'Harry and Ron', 'Rita Skeeter', 'the days']"
Harry frankly marveled at the fact that Hermione could research magical methods of eavesdropping as well as everything else they had to do.,"['Harry frankly', 'Hermione']"
"He was working flat-out just to get through all their homework, though he made a point of sending regular food packages up to the cave in the mountain for Sirius; after last summer, Harry had not forgotten what it felt like to be continually hungry.
  ","['Sirius', 'last summer', 'Harry']"
"He enclosed notes to Sirius, telling him that nothing out of the ordinary had happened, and that they were still waiting for an answer from Percy.
  ","['Sirius', 'Percy']"
Hedwig didn't return until the end of the Easter holidays.,[]
Percy's letter was enclosed in a package of Easter eggs that Mrs. Weasley had sent.,"['Percy', 'Easter', 'Weasley']"
Both Harrys and Ron's were the size of dragon eggs and full of homemade toffee.,['Ron']
"Hermiones, however, was smaller than a chicken egg.",['Hermiones']
"Her face fell when she saw it.
  ",[]
"""Your mum doesn't read Witch Weekly, by any chance, does she, Ron?"" she asked quietly.
  ","['Witch Weekly', 'Ron']"
"""Yeah,"" said Ron, whose mouth was full of toffee.",['Ron']
"""Gets it for the recipes.",[]
"""
  Hermione looked sadly at her tiny egg.
  ",[]
"""Don't you want to see what Percy's written?""",['Percy']
"Harry asked her hastily.
  ",['Harry']
"Percys letter was short and irritated.
  ",[]
"As I am constantly telling the Daily Prophet, Mr. Crouch is taking a well-deserved break.
  ","['the Daily Prophet', 'Crouch']"
He is sending in regular owls with instructions.,[]
"No, I haven't actually seen him, but I think I can be trusted to know my own superior's handwriting.",[]
I have quite enough to do at the moment without trying to quash these ridiculous rumors.,[]
Please don't bother me again unless it's something important.,[]
"Happy Easter.
  ",['Easter']
The start of the summer term would normally have meant that Harry was training hard for the last Quidditch match of the season.,"['The start of the', 'summer', 'Harry', 'Quidditch']"
"This year, however, it was the third and final task in the Triwizard Tournament for which he needed to prepare, but he still didn't know what he would have to do.","['This year', 'third']"
"Finally, in the last week of May, Professor McGonagall held him back in Transfiguration.
  ","['the last week', 'McGonagall', 'Transfiguration']"
"""You are to go down to the Quidditch field tonight at nine o'clock.","['Quidditch', 'tonight', ""nine o'clock""]"
"Potter,"" she told
  him.",[]
"""Mr. Bagman will be there to tell the champions about the third task.","['Bagman', 'third']"
"""
  So at half past eight that night.",['half past eight']
Harry left Ron and Hermione in Gryffindor Tower and went downstairs.,"['Harry', 'Ron', 'Gryffindor Tower']"
"As he crossed the entrance hall, Cedric came up from the Hufflepuff common room.
  ","['Cedric', 'Hufflepuff']"
"""What d'you reckon it's going to be?""",[]
"he asked Harry as they went together down the stone steps, out into the cloudy night.",['Harry']
"""Fleur keeps going on about underground tunnels; she reckons we've got to find treasure.",[]
"""
  ""That wouldn't be too bad,"" said Harry, thinking that he would simply ask Hagrid for a niffler to do the job for him.
  ","['Harry', 'Hagrid']"
"They walked down the dark lawn to the Quidditch stadium, turned through a gap in the stands, and walked out onto the field.
  ",['Quidditch']
"""What've they done to it?""",[]
"Cedric said indignantly, stopping dead.
  ",['Cedric']
The Quidditch field was no longer smooth and flat.,[]
"It looked as though somebody had been building long, low walls all over it that twisted and crisscrossed in every direction.
  ",[]
"""They're hedges!"" said Harry, bending to examine the nearest one.
  ",['Harry']
"""Hello there!"" called a cheery voice.
  ",[]
Ludo Bagman was standing in the middle of the field with Krum and Fleur.,"['Ludo Bagman', 'Krum', 'Fleur']"
"Harry and Cedric made their way toward them, climbing over the hedges.","['Harry', 'Cedric']"
Fleur beamed at Harry as he came nearer.,['Harry']
"Her attitude toward him had changed completely since he had saved her sister from the lake.
  ",[]
"""Well, what d'you think?"" said Bagman happily as Harry and Cedric climbed over the last hedge.","['Bagman', 'Harry', 'Cedric']"
"""Growing nicely, aren't they?",[]
Give them a month and Hagrid'll have them twenty feet high.,"['a month', ""Hagrid'll"", 'twenty feet']"
"Don't worry,"" he added, grinning, spotting the less-than-happy expressions on Harrys and Cedric's faces, ""you'll have your Quidditch field back to normal once the task is over!",['Quidditch']
"Now, I imagine you can guess what we're making here?",[]
"""
  No one spoke for a moment.",[]
"Then -""
  Maze,"" grunted Krum.
  ","['Maze', 'Krum']"
"""That's right!"" said Bagman.",['Bagman']
"""A maze.",[]
"The third task's really very straightforward.
  ",['third']
The Triwizard Cup will be placed in the center of the maze.,['The Triwizard Cup']
The first champion to touch it will receive full marks.,['first']
"""
  ""We seemply 'ave to get through the maze?"" said Fleur.
  ",['Fleur']
"""There will be obstacles,"" said Bagman happily, bouncing on the balls of his feet.
  ",['Bagman']
"""Hagrid is providing a number of creatures . . .",[]
then there will be spells that must be broken ...,[]
"all that sort of thing, you know.",[]
"Now, the champions who are leading on points will get a head start into the maze.""",[]
Bagman grinned at Harry and Cedric.,"['Bagman', 'Harry and Cedric']"
"""Then Mr. Krum will enter . . .",['Krum']
then Miss Delacour.,['Miss Delacour']
"But you'll all be in with a fighting chance, depending how well you get past the obstacles.",[]
"Should be fun, eh?""
  Harry, who knew only too well the kind of creatures that Hagrid was likely to provide for an event like this, thought it was unlikely to be any fun at all.","['Harry', 'Hagrid']"
"However, he nodded politely like the other champions.
  ",[]
"""Very well. . .",[]
"if you haven't got any questions, we'll go back up to the castle, shall we, it's a bit chilly.",[]
"...""
  Bagman hurried alongside Harry as they began to wend their way out of the growing maze.
  ","['Bagman', 'Harry']"
"Harry had the feeling that Bagman was going to start offering to help him again, but just then, Krum tapped Harry on the shoulder.
  ","['Harry', 'Bagman', 'Krum', 'Harry']"
"""Could I haff a vord?""
  ""Yeah, all right,"" said Harry, slightly surprised.
  ",['Harry']
"""Vill you valk vith me?""
  ""Okay,"" said Harry curiously.
  ",['Harry']
"Bagman looked slightly perturbed.
  ",['Bagman']
"""I'll wait for you.",[]
"Harry, shall I?""
  ""No, it's okay, Mr. Bagman,"" said Harry, suppressing a smile, ""I think I can find the castle on my own, thanks.","['Harry', 'Bagman', 'Harry']"
"""
  Harry and Krum left the stadium together, but Krum did not set a course for the Durmstrang ship.","['Harry', 'Krum', 'Krum']"
"Instead, he walked toward the forest.
  ",[]
"""What're we going this way for?"" said Harry as they passed Hagrid s cabin and the illuminated Beauxbatons carriage.
  ","['Harry', 'Hagrid']"
"""Don't vont to be overheard,"" said Krum shortly.
  ",['Krum']
"When at last they had reached a quiet stretch of ground a short way from the Beauxbatons horses' paddock, Krum stopped in the shade of the trees and turned to face Harry.
  ","['Beauxbatons', 'Krum', 'Harry']"
"""I vant to know,"" he said, glowering, ""vot there is between you and Hermy-own-ninny.",['Hermy']
"""
  Harry, who from Krum's secretive manner had expected something much more serious than this, stared up at Krum in amazement.
  ","['Harry', 'Krum', 'Krum']"
"""Nothing,"" he said.",[]
"But Krum glowered at him, and Harry, somehow struck anew by how tall Krum was, elaborated.","['Krum', 'Harry', 'Krum']"
"""We're friends.",[]
"She's not my girlfriend and she never has been.
  ",[]
It's just that Skeeter woman making things up.,['Skeeter']
"""
  ""Hermy-own-ninny talks about you very often,"" said Krum, looking suspiciously at Harry.
  ","['Krum', 'Harry']"
"""Yeah,"" said Harry, ""because were friends.",['Harry']
"""
  He couldn't quite believe he was having this conversation with Viktor Krum, the famous International Quidditch player.","['Viktor Krum', 'International Quidditch']"
"It was as though the eighteen-year-old Krum thought he.
  Harry, was an equal - a real rival -""
  You haff never . . .","['eighteen-year-old', 'Krum', 'Harry']"
"you haff not...""
  ""No,"" said Harry very firmly.
  ",['Harry']
Krum looked slightly happier.,['Krum']
"He stared at Harry for a few seconds, then said, ""You fly very veil.","['Harry', 'a few seconds']"
I vos votching at the first task.,['first']
"""
  ""Thanks,"" said Harry, grinning broadly and suddenly feeling much taller himself.",['Harry']
"""I saw you at the Quidditch World Cup.",['the Quidditch World Cup']
"The Wronski Feint, you really -""
  ",['The Wronski Feint']
"But something moved behind Krum in the trees, and Harry, who had some experience of the sort of thing that lurked in the forest, instinctively grabbed Krum's arm and pulled him around.
  ","['Krum', 'Harry', 'Krum']"
"""Vot is it?""
  Harry shook his head, staring at the place where he'd seen movement.",['Harry']
"He slipped his hand inside his robes, reaching for his wand.
  ",[]
Suddenly a man staggered out from behind a tall oak.,[]
"For a moment, Harry didn't recognize him . . .",['Harry']
"then he realized it was Mr. Crouch.
  ",['Crouch']
He looked as though he had been traveling for days.,['days']
"The knees of his robes were ripped and bloody, his face scratched; he was unshaven and gray with exhaustion.",[]
His neat hair and mustache were both in need of a wash and a trim.,[]
"His strange appearance, however, was nothing to the way he was behaving.",[]
"Muttering and gesticulating, Mr. Crouch appeared to be talking to someone that he alone could see.",['Crouch']
He reminded Harry vividly of an old tramp he had seen once when out shopping with the Dursleys.,['Harry']
"That man too had been conversing wildly with thin air; Aunt Petunia had seized Dudley's hand and pulled him across the road to avoid him; Uncle Vernon had then treated the family to a long rant about what he would like to do with beggars and vagrants.
  ","['Aunt Petunia', 'Dudley', 'Uncle Vernon']"
"""Vosn't he a judge?"" said Krum, staring at Mr. Crouch.","['Krum', 'Crouch']"
"""Isn't he vith your Ministry?""
  Harry nodded, hesitated for a moment, then walked slowly toward Mr. Crouch, who did not look at him, but continued to talk to a nearby tree.
  ","['Harry', 'Crouch']"
"""... and when you've done that, Weatherby, send an owl to Dumbledore confirming the number of Durmstrang students who will be attending the tournament, Karkaroff has just sent word there will be twelve. . . .","['Weatherby', 'Dumbledore', 'Durmstrang', 'Karkaroff', 'twelve']"
"""
  ""Mr. Crouch?"" said Harry cautiously.
  ","['Crouch', 'Harry cautiously']"
"""... and then send another owl to Madame Maxime, because she might want to up the number of students she's bringing, now Karkaroff's made it a round dozen ... do that, Weatherby, will you?","['Karkaroff', 'Weatherby']"
Will you?,[]
"Will...""
  Mr. Crouch's eyes were bulging.",['Crouch']
"He stood staring at the tree, muttering soundlessly at it.",[]
"Then he staggered sideways and fell to his knees.
  ",[]
"""Mr. Crouch?""",['Crouch']
Harry said loudly.,['Harry']
"""Are you all right?""
  Crouch's eyes were rolling in his head.",['Crouch']
"Harry looked around at Krum, who had followed him into the trees, and was looking down at Crouch in alarm.
  ","['Harry', 'Krum']"
"""Vot is wrong with him?""
  ""No idea,"" Harry muttered.",['Harry']
"""Listen, you'd better go and get someone -""
  ""Dumbledore!""",[]
gasped Mr. Crouch.,['Crouch']
"He reached out and seized a handful of Harrys robes, dragging him closer, though his eyes were staring over Harry's head.",['Harry']
"""I need... see ...
  Dumbledore. ...",['Dumbledore']
"""
  ""Okay,"" said Harry, ""if you get up, Mr. Crouch, we can go up to the-""
  ""I've done . .","['Harry', 'Crouch']"
.,[]
stupid . . .,[]
"thing . . .""",[]
Mr. Crouch breathed.,['Crouch']
"He looked utterly mad.
  ",[]
"His eyes were rolling and bulging, and a trickle of spittle was sliding down his chin.
  ",[]
Every word he spoke seemed to cost him a terrible effort.,[]
"""Must. . .",[]
"tell. . .
  ",[]
Dumbledore . . .,['Dumbledore']
"""
  ""Get up, Mr. Crouch,"" said Harry loudly and clearly.","['Crouch', 'Harry']"
"""Get up, I'll take you to Dumbledore!""
  ",['Dumbledore']
"Mr, Crouch's eyes rolled forward onto Harry.
  ","['Crouch', 'Harry']"
"""Who ... you?"" he whispered.
  ",[]
"""I'm a student at the school,"" said Harry, looking around at Krum for some help, but Krum was hanging back, looking extremely nervous.
  ","['Harry', 'Krum', 'Krum']"
"""You're not...",[]
"his?"" whispered Crouch, his mouth sagging.
  ",['Crouch']
"""No,"" said Harry, without the faintest idea what Crouch was talking about.
  ","['Harry', 'Crouch']"
"""Dumbledore's?""
  ""That's right,"" said Harry.
  Crouch was pulling him closer; Harry tried to loosen Crouch's grip on his robes, but it was too powerful.
  ","['Dumbledore', 'Harry', 'Crouch', 'Harry', 'Crouch']"
"""Warn ...",[]
"Dumbledore ...""
  ""I'll get Dumbledore if you let go of me,"" said Harry.","['Dumbledore', 'Harry']"
"""Just let go, Mr. Crouch, and I'll get him.. . .",['Crouch']
"""
  ""Thank you, Weatherby, and when you have done that, I would like a cup of tea.",['Weatherby']
