sentence,entities
"One hopes, however, that one might have mistaken the Signs....",['One']
"The Inner Eye can be a burden, you know...""
  Lavender and Parvati looked deeply impressed, and moved over so that Professor Trelawney could join their table instead.
  ","['The Inner Eye', 'Lavender', 'Parvati', 'Trelawney']"
"""Some day Hermione's having, eh?""",[]
"Ron muttered to Harry, looking awed.
  ","['Ron', 'Harry']"
"""Yeah...""
  Harry glanced into the crystal ball but saw nothing but swirling white mist.","['Harry', 'crystal']"
Had Professor Trelawney really seen the Grim again?,"['Trelawney', 'Grim']"
Would he?,[]
"The last thing he needed was another near-fatal accident, with the Quidditch final drawing ever nearer.
  ",['Quidditch']
The Easter holidays were not exactly relaxing.,['Easter']
The third years had never had so much homework.,['The third years']
"Neville Longbottom seemed close to a nervous collapse, and he wasn't the only one.
  ",['Neville Longbottom']
"""Call this a holiday!""",[]
Seamus Finnigan roared at the common room one afternoon.,['Seamus Finnigan']
"""The exams are ages away, what're they playing at?""
  ",[]
But nobody had as much to do as Hermione.,[]
"Even without Divination, she was taking more subjects than anybody else.",[]
"She was usually last to leave the common room at night, first to arrive at the library the next morning; she had shadows like Lupin's under her eyes, and seemed constantly close to tears.
  ","['night', 'first', 'the next morning', 'Lupin']"
Ron had taken over responsibility for Buckbeak's appeal.,"['Ron', 'Buckbeak']"
"When he wasn't doing his own work, he was poring over enormously thick volumes with names like The Handbook of Hippogriff Psychology and Fowl or Foul?",['The Handbook of Hippogriff Psychology and Fowl or Foul']
A Study of Hippogriff Brutality.,[]
"He was so absorbed, he even forgot to be horrible to Crookshanks.
  ",[]
"Harry, meanwhile, had to fit in his homework around Quidditch practice every day, not to mention endless discussions of tactics with Wood.","['Harry', 'Quidditch', 'Wood']"
The Gryffindor-Slytherin match would take place on the first Saturday after the Easter holidays.,"['Gryffindor', 'the first Saturday', 'Easter']"
Slytherin was leading the tournament by exactly two hundred points.,['two hundred']
This meant (as Wood constantly reminded his team) that they needed to win the match by more than that amount to win the Cup.,"['Wood', 'Cup']"
"It also meant that the burden of winning fell largely on Harry, because capturing the Snitch was worth one hundred and fifty points.
  ","['Harry', 'Snitch', 'one hundred and fifty']"
"""So you must catch it only if we're more than fifty points up,"" Wood told Harry constantly.","['more than fifty', 'Harry']"
"""Only if we're more than fifty points up, Harry, or we win the match but lose the Cup.","['more than fifty', 'Harry', 'Cup']"
"You've got that, Haven't you?",[]
"You must catch the Snitch only if we're --""
  ""I KNOW, OLIVER!""","['Snitch', 'KNOW', 'OLIVER']"
"Harry yelled.
  ",['Harry']
The whole of Gryffindor House was obsessed with the coming match.,['Gryffindor House']
Gryffindor hadn't won the Quidditch Cup since the legendary Charlie Weasley (Ron's second oldest brother) had been seeker.,"['the Quidditch Cup', 'Charlie Weasley', 'Ron', 'second']"
"But Harry doubted whether any of them, even Wood, wanted to win as much as he did.",['Harry']
The enmity between Harry and Malfoy was at its highest point ever.,"['Harry', 'Malfoy']"
"Malfoy was still smarting ,bout the mud-throwing incident in Hogsmeade and was even more furious that Harry had somehow wormed his way out of punishment.","['Malfoy', 'Hogsmeade', 'Harry']"
"Harry hadn't forgotten Malfoy's attempt to sabotage him in the match against Ravenclaw, but it was the matter of Buckbeak that made him most determined to beat Malfoy in front of the entire school.
  ","['Harry', 'Malfoy', 'Ravenclaw', 'Buckbeak', 'Malfoy']"
"Never, in anyone's memory, had a match approached in such a highly charged atmosphere.",[]
"By the time the holidays were over, tension between the two teams and their Houses was at the breaking point.","['two', 'Houses']"
"A number of small scuffles broke out in the corridors, culminating in a nasty incident in which a Gryffindor fourth year and a Slytherin sixth year ended up in the hospital wing with leeks sprouting out of their ears.
  ","['Gryffindor', 'fourth year', 'Slytherin sixth year', 'leeks']"
Harry was having a particularly bad time of it.,['Harry']
"He couldn't walk to class without Slytherins sticking out their legs and trying to trip him up; Crabbe and Goyle kept popping up wherever he went, and slouching away looking disappointed when they saw him surrounded by people.","['Slytherins', 'Crabbe and Goyle']"
"Wood had given instructions that Harry should be accompanied everywhere he went, in case the Slytherins tried to put him out of action.","['Harry', 'Slytherins']"
"The whole of Gryffindor House took up the challenge enthusiastically, so that it was impossible for Harry to get to classes on time because he was surrounded by a vast, chattering crowd.","['Gryffindor House', 'Harry']"
Harry was more concerned for his Firebolt's safety than his own.,"['Harry', 'Firebolt']"
"When he wasn't flying it, he locked it securely in his trunk and frequently dashed back up to Gryffindor Tower at break times to check that it was still there.
  ",['Gryffindor Tower']
All usual pursuits were abandoned in the Gryffindor common room the night before the match.,['Gryffindor']
"Even Hermione had Put down her books.
  ",[]
"""I can't work, I can't concentrate,"" she said nervously.
  ",[]
There was a great deal of noise.,[]
Fred and George Weasley were dealing with the pressure by being louder and more exuberant than ever.,"['Fred and', 'George Weasley']"
"Oliver Wood was crouched over a model of a Quidditch field in the corner, prodding little figures across it with his wand and muttering to himself Angelina, Alicia, and Katie were laughing at Fred's and George's jokes.","['Oliver Wood', 'Quidditch', 'Angelina', 'Alicia', 'Katie', ""Fred's"", 'George']"
"Harry was sitting with Ron and Hermione, removed from the center of things, trying not to think about the next day, because every time he did, he had the horrible sensation that something very large was fighting to get out of his stomach.
  ","['Harry', 'Ron', 'the next day']"
"""You're going to be fine,"" Hermione told him, though she looked positively terrified.
  ",[]
"""You've got a Firebolt!"" said Ron.
  ""Yeah..."" said Harry, his stomach writhing.
  ","['Firebolt', 'Ron', 'Harry']"
"It came as a relief when Wood suddenly stood up and yelled, ""Team! Bed!""
  Harry slept badly.","['Team! Bed', 'Harry']"
"First he dreamed that he had overslept, and that Wood was yelling, ""Where were you?","['First', 'Wood']"
"We had to use Neville instead!""",['Neville']
Then he dreamed that Malfoy and the rest of the Slytherin team arrived for the match riding dragons.,"['Malfoy', 'Slytherin']"
"He was flying at breakneck speed, trying to avoid a spurt of flames from Malfoy's steed's mouth, when he realized he had forgotten his Firebolt.","['Malfoy', 'Firebolt']"
"He fell through the air and woke with a start.
  ",[]
"It was a few seconds before Harry remembered that the match hadn't taken place yet, that he was safe in bed, and that the Slytherin team definitely wouldn't be allowed to play on dragons.","['a few seconds', 'Harry', 'Slytherin']"
He was feeling very thirsty.,[]
"Quietly as he could, he got out of his four-poster and went to pour himself some water from the silver jug beneath the window.
  ",['four']
The grounds were still and quiet.,[]
No breath of wind disturbed the treetops in the Forbidden Forest; the Whomping Willow was motionless and innocent-looking.,"['Forbidden Forest', 'the Whomping Willow']"
"It looked as though the conditions for the match would be perfect.
  ",[]
Harry set down his goblet and was about to turn back to his bed when something caught his eye.,['Harry']
"An animal of some kind was prowling across the silvery lawn.
  ",[]
"Harry dashed to his bedside table, snatched up his glasses, and put them on, then hurried back to the window.",['Harry']
"It couldn't be the Grim -- not now -- not right before the match -
  He peered out at the grounds again and, after a minute's frantic searching, spotted it.",[]
It was skirting the edge of the forest now...,[]
It wasn't the Grim at all ...,[]
it was a cat....,[]
Harry clutched the window ledge in relief as he recognized the bottlebrush tail.,['Harry']
"It was only Crookshanks....
  Or was it only Crookshanks?",['Crookshanks']
"Harry squinted, pressing his nose flat against the glass.",['Harry']
Crookshanks seemed to have come to a halt.,[]
"Harry was sure he could see something else moving in the shadow of the trees too.
  ",['Harry']
"And just then, it emerged -- a gigantic, shaggy black dog, moving stealthily across the lawn, Crookshanks trotting at its side.",[]
Harry stared.,['Harry stared']
What did this mean?,[]
"If Crookshanks could see the dog as well, how could it be an omen of Harry's death?
  ""Ron!""","['Harry', 'Ron']"
Harry hissed.,['Harry']
"""Ron! Wake up!""
  ""Huh?""
  I need you to tell me if you can see something!""
  ""S'all dark, Harry,"" Ron muttered thickly.","['Ron! Wake', 'Harry', 'Ron']"
"""What're you or, about?""
  ""Down here --""
  Harry looked quickly back out of the window.
  ",['Harry']
Crookshanks and the dog had vanished.,[]
"Harry climbed onto the windowsill to look right down into the shadows of the castle, but they weren't there.",['Harry']
"Where had they gone?
  ",[]
"A loud snore told him Ron had fallen asleep again.
  ",['Ron']
Harry and the rest of the Gryffindor team entered the Great Hall the next day to enormous applause.,"['Harry', 'Gryffindor', 'the Great Hall', 'the next day']"
Harry couldn't help grinning broadly as he saw that both the Ravenclaw and Hufflepuff tables were applauding them too.,"['Harry', 'Ravenclaw', 'Hufflepuff']"
The Slytherin table hissed loudly as they passed.,['Slytherin']
"Harry noticed that Malfoy looked even paler than usual.
  ","['Harry', 'Malfoy']"
"Wood spent the whole of breakfast urging his team to eat, while touching nothing himself Then he hurried them off to the field before anyone else had finished, so they could get an idea of the conditions.",[]
"As they left the Great Hall, everyone applauded again.
  ",['the Great Hall']
"""Good luck, Harry!"" called Cho.","['Harry', 'Cho']"
"Harry felt himself blushing.
  ",['Harry felt']
"""Okay -- no wind to speak of -- sun's a bit bright, that could impair your vision, watch out for it -- ground's fairly hard, good, that'll give us a fast kickoff --""
  Wood paced the field, staring around with the team behind him.",[]
"Finally, they saw the front doors of the castle open in the distance and the rest of the school spilling onto the lawn.
  ",[]
"""Locker rooms,"" said Wood tersely.
  ",[]
None of them spoke as they changed into their scarlet robes.,[]
Harry wondered if they were feeling like he was: as though he'd eaten something extremely wriggly for breakfast.,['Harry']
"In what seemed like no time at all, Wood was saying, ""Okay, it's time, let's go --""
  They walked out onto the field to a tidal wave of noise.",['Wood']
"Threequarters of the crowd was wearing scarlet rosettes, waving scarlet flags with the Gryffindor lion upon them, or brandishing banners with slogans like ""GO GRYFFINDOR!""",['Gryffindor']
"and ""LIONS FOR THE CUK' Behind the Slytherin goal posts, however, two hundred people were wearing green; the silver serpent of Slytherin glittered on their flags, and Professor Snape sat in the very front row, wearing green like everyone else, and a very grim smile.
  ","['Slytherin', 'two hundred', 'Slytherin']"
"""And here are the Gryffindors!""",[]
"yelled Lee Jordan, who was acting as commentator as usual.",['Lee Jordan']
"""Potter, Bell, Johnson, Spinnet, Weasley, Weasley, and Wood.","['Potter, Bell', 'Johnson', 'Spinnet', 'Weasley', 'Weasley', 'Wood']"
"Widely acknowledged as the best team Hogwarts has seen in a good few years --""
  Lee's comments were drowned by a tide of ""boos"" from the Slytherin end.
  ","['Hogwarts', 'a good few years', 'Lee', 'Slytherin']"
"""And here come the Slytherin team, led by Captain Flint.",['Slytherin']
"He's Made some changes in the lineup and seems to be going for size rather than skill --""
  More boos from the Slytherin crowd.",['Slytherin']
"Harry, however, thought Lee had a point.","['Harry', 'Lee']"
"Malfoy was easily the smallest person On the Slytherin team; the rest of them were enormous.
  ","['Malfoy', 'Slytherin']"
"""Captains, shake hands!"" said Madam Hooch.
  Flint and Wood approached each other and grasped each other's hand very tightly; it looked as though each was trying to break the other's fingers.
  ","['Hooch', 'Flint', 'Wood']"
"""Mount your brooms!"" said Madam Hooch.",['Hooch']
"""Three... two... one...""
  The sound of her whistle was lost in the roar from the crowd as fourteen brooms rose into the air.","['Three', 'fourteen']"
"Harry felt his hair fly back off his forehead; his nerves left him in the thrill of the flight; he glanced around, saw Malfoy on his tail, and sped off in search of the Snitch.
  ","['Harry', 'Malfoy', 'Snitch']"
"""And it's Gryffindor in possession, Alicia Spinner of Gryffindor with the Quaffle, heading straight for the Slytherin goal posts, looking good, Alicia!","['Alicia Spinner', 'Gryffindor', 'Quaffle', 'Slytherin', 'Alicia']"
"Argh, no -- Quaffle intercepted by Warrington, Warrington of Slytherin tearing UP the field -- WHAM!","['Argh', 'Warrington', 'Warrington of Slytherin']"
--,[]
"nice Bludger work there by George Weasley, Warrington drops the Quaffle, it's caught by -- Johnson, Gryffindor back in possession, come on, Angelina -- nice swerve around Montague -- duck, Angelina, that's a Bludger!- SHE SCORES!","['Bludger', 'George Weasley', 'Warrington', 'Quaffle', 'Johnson', 'Gryffindor', 'Angelina', 'Montague', 'Angelina']"
TEN-ZERO TO GRYFFINDOR!,['TEN-ZERO']
"""
  Angelina punched the air as she soared around the end of the field; the sea of scarlet below was screaming its delight
  ""OUCH!",['Angelina']
"""
  Angelina was nearly thrown from her broom as Marcus Flint went smashing into her.
  ","['Angelina', 'Marcus Flint']"
"""Sorry!"" said Flint as the crowd below booed.",['Flint']
"""Sorry, didn't see her!""
  ",[]
"A moment later, Fred Weasley chucked his Beater's club at the back of Flint's head.","['A moment later', 'Fred Weasley', 'Beater', 'Flint']"
"Flint's nose smashed into the handle of his broom and began to bleed.
  ",['Flint']
"""That will do!""",[]
"shrieked Madam Hooch, zooming between then.",['Hooch']
"""Penalty shot to Gryffindor for an unprovoked attack on their Chaser!",['Gryffindor']
"Penalty shot to Slytherin for deliberate damage to their Chaser!""
  ""Come off it, Miss!""","['Slytherin', 'Chaser']"
"howled Fred, but Madam Hooch blew her whistle and Alicia flew forward to take the penalty.
  ","['Fred', 'Hooch', 'Alicia']"
"""Come on, Alicia!""",['Alicia']
yelled Lee into the silence that had descended on the crowd.,['Lee']
"""YES!",[]
SHE'S BEATEN THE KEEPER!,[]
TWENTY-ZERO TO GRYFFINDOR!,['TWENTY-ZERO TO']
"""
  Harry turned the Firebolt sharply to watch Flint, still bleeding freely, fly forward to take the Slytherin penalty.","['Harry', 'Firebolt', 'Flint', 'Slytherin']"
"Wood was hovering in front of the Gryffindor goal posts, his jaw clenched.
  ",['Gryffindor']
"""'Course, Wood's a superb Keeper!""",['Keeper']
Lee Jordan told the crowd as Flint waited for Madam Hooch's whistle.,"['Lee Jordan', 'Flint', 'Hooch']"
"""Superb!",[]
Very difficult to pass -- very difficult indeed -- YES!,[]
I DON'T BELIEVE IT!,[]
HE'S SAVED IT!,[]
"""
  Relieved, Harry zoomed away, gazing around for the Snitch, but still making sure he caught every word of Lee's commentary.","['Harry zoomed', 'Snitch', 'Lee']"
"It was essential that he hold Malfoy off the Snitch until Gryffindor was more than fifty points up --
  ""Gryffindor in possession, no, Slytherin in possession -- no!
  Gryffindor back in possession and it's Katie Bell, Katie Bell for Gryffindor with the Quaffle, she's streaking up the field -- THAT WAS DELIBERATE!","['Malfoy', 'Snitch', 'Gryffindor', 'more than fifty', 'Slytherin', 'Gryffindor', 'Katie Bell', 'Katie Bell', 'Gryffindor', 'Quaffle']"
"""
  Montague, a Slytherin Chaser, had swerved in front of Katie, and instead of seizing the Quaffle had grabbed her head.","['Montague', 'Katie', 'Quaffle']"
"Katie cart wheeled in the air, managed to stay on her broom, but dropped the Quaffle.
  ",['Katie']
Madam Hooch's whistle rang out again as she soared over to Montague and began shouting at him.,"['Hooch', 'Montague']"
"A minute later, Katie had put another penalty past the Slytherin Seeker.
  ","['A minute later', 'Katie', 'the Slytherin Seeker']"
"""THIRTY-ZERO!",[]
"TAKE THAT, YOU DIRTY, CHEATING --""
  ""Jordan, if you can't commentate in an unbiased way --""
  ""I'm telling it like it is, Professor!""
  ",['Jordan']
Harry felt a huge jolt of excitement.,['Harry']
"He had seen the Snitch it was shimmering at the foot of one of the Gryffindor goal posts -- but he mustn't catch it yet -- and if Malfoy saw it -
  Faking a look of sudden concentration, Harry pulled his Firebolt around and sped off toward the Slytherin end -- it worked.","['Snitch', 'one', 'Gryffindor', 'Malfoy', 'Harry', 'Firebolt', 'Slytherin']"
"Malfoy went haring after him, clearly thinking Harry had seen the Snitch there....
  WHOOSH.
  ","['Harry', 'Snitch']"
"One of the Bludgers came streaking past Harry's right ear, hit by the gigantic Slytherin Beater, Derrick.","['One', 'Bludgers', 'Harry', 'Slytherin Beater', 'Derrick']"
"Then again
  WHOOSH.
  ",[]
The second Bludger grazed Harry's elbow.,"['second', 'Bludger', 'Harry']"
"The other Beater, Bole, was closing in.
  ",['Beater']
"Harry had a fleeting glimpse of Bole and Derrick zooming toward him, clubs raised --
  He turned the Firebolt upward at the last second, and Bole and Derrick collided with a sickening crunch.
  ","['Harry', 'Bole', 'Derrick', 'Firebolt', 'Bole', 'Derrick']"
"""Ha haaa!""",[]
"yelled Lee Jordan as the Slytherin Beaters lurched away from each other, clutching their heads.",['Lee Jordan']
"""Too bad, boys!",[]
"You'll need to get up earlier than that to beat a Firebold And it's Gryffindor in possession again, as Johnson takes the Quaffle -- Flint alongside her -- poke him in the eye, Angelina!","['Firebold', 'Johnson', 'Angelina']"
"-- it was a joke, Professor, it was a joke --",[]
"oh no -- Flint in possession, Flint flying toward the Gryffindor goal posts, come on now, Wood, save --!""
  ","['Flint', 'Gryffindor', 'Wood']"
"But Flint had scored; there was an eruption of cheers from the Slytherin end, and Lee swore so badly that Professor McGonagall tried to tug the magical megaphone away from him.
  ","['Slytherin', 'Lee', 'McGonagall']"
"""Sorry, Professor, sorry!",[]
WoiA happen again!,[]
"So, Gryffindor in the lead, thirty points to ten, and Gryffindor in possession --""
  it was turning into the dirtiest game Harry had ever played in.","['Gryffindor', 'thirty', 'ten', 'Gryffindor', 'Harry']"
"Enraged that Gryffindor had taken such an early lead, the Slytherins were rapidly resorting to any means to take the Quaffle.","['Gryffindor', 'Slytherins']"
Bole hit Alicia with his club and tried to say he'd thought she was a Bludger.,['Bludger']
George Weasley elbowed Bole in the face in retaliation.,['George Weasley']
"Madam Hooch awarded both teams penalties, and Wood pulled off another spectacular save, making the score forty-ten to Gryffindor.
  ","['Hooch', 'Wood', 'forty-ten', 'Gryffindor']"
The Snitch had disappeared again.,['Snitch']
"Malfoy was still keeping close to Harry as he soared over the match, looking around for it once Gryffindor was fifty points ahead -
  Katie scored.","['Malfoy', 'Harry', 'Gryffindor', 'fifty', 'Katie']"
Fifty-ten.,['Fifty-ten']
"Fred and George Weasley were swooping around her, clubs raised, in case any of the Slytherins were thinking of revenge.","['Fred and', 'George Weasley', 'Slytherins']"
"Bole and Derrick took advantage of Fred's and George's absence to aim both Bludgers at Wood; they caught him in the stomach, one after the other, and he rolled over in the air, clutching his broom, completely winded.
  ","['Derrick', 'Fred', 'George']"
"Madam Hooch was beside herself
  ""YOU DO NOT ATTACK THE KEEPER UNLESS THE QUAFFLE IS WITHIN THE SCORING AREA!""",['Hooch']
she shrieked at Bole and Derrick.,['Bole']
"""Gryffindor penalty!""
  ",[]
And Angelina scored.,['Angelina']
Sixty-ten.,['Sixty-ten']
"Moments later, Fred Weasley pelted a Bludger at Warrington, knocking the Quaffle Out of his hands; Alicia seized it and put it through the Slytherin goal -- seventy-ten.
  ","['Fred Weasley', 'Bludger', 'Warrington', 'the Quaffle Out', 'Alicia', 'Slytherin', 'seventy-ten']"
"The Gryffindor crowd below was screaming itself hoarse -- Gryffindor was sixty points in the lead, and if Harry caught the Snitch now, the Cup was theirs.","['Gryffindor', 'sixty', 'Harry', 'Snitch', 'Cup']"
"Harry could almost feel hundreds of eyes following him as he soared around the field, high above the rest of the game, with Malfoy speeding along behind him.
  ","['Harry', 'hundreds', 'Malfoy']"
And then he saw it.,[]
"The Snitch was sparkling twenty feet above him.
  ","['Snitch', 'twenty feet']"
"Harry put on a huge burst of speed; the wind was roaring in his ears; he stretched out his hand, but suddenly, the Firebolt was slowing down --
  Horrified, he looked around.","['Harry', 'Firebolt']"
"Malfoy had thrown himself forward, grabbed hold of the Firebolt's tail, and was pulling it back.
  ",['Firebolt']
"""You --""
  Harry was angry enough to hit Malfoy, but couldn't reach -- Malfoy was panting with the effort of holding onto the Firebolt, but his eyes were sparkling maliciously.","['Harry', 'Malfoy', 'Malfoy', 'Firebolt']"
"He had achieved what he'd wanted to do -- the Snitch had disappeared again.
  ",['Snitch']
"""Penalty!",[]
Penalty to Gryffindor!,[]
"I've never seen such tactics.""",[]
"Madam Hooch screeched, shooting up to where Malfoy was sliding back onto his Nimbus Two Thousand and One.
  ","['Hooch', 'Malfoy', 'Nimbus Two Thousand']"
"""YOU CHEATING SCUM!""",[]
"Lee Jordan was howling into the megaphone, dancing out of Professor McGonagall's reach.","['Lee Jordan', 'McGonagall']"
"""YOU FILTHY, CHEATING B --""
  Pprofessor McGonagall didn't even bother to tell him off She was actually shaking her finger in Malfoys direction, her hat had fallen off, and she too was shouting furiously.
  ",['Malfoys']
"Alicia took Gryffindor's penalty, but she was so angry she missed by several feet.","['Alicia', 'Gryffindor', 'several feet']"
"The Gryffindor team was losing concentration and the Slytherins, delighted by Malfoy's foul on Harry, were being spurred on to greater heights.
  ","['Gryffindor', 'Slytherins', 'Malfoy', 'Harry']"
"""Slytherin in possession, Slytherin heading for goal -- Montague scores --"" Lee groaned.","['Slytherin', 'Montague', 'Lee']"
"""Seventy- twenty to Gryffindor...""
  Harry was now marking Malfoy so closely their knees kept hitting each other.","['Gryffindor', 'Harry', 'Malfoy']"
"Harry wasn't going to let Malfoy anywhere near the Snitch....
  ""Get out of it, Potter!""","['Harry', 'Malfoy', 'Snitch']"
"Malfoy yelled in frustration as he tried to turn and found Harry blocking him.
  ","['Malfoy', 'Harry']"
"""Angelina Johnson gets the Quaffle for Gryffindor, come on, Angelina, COME ON!""
  Harry looked around.","['Angelina Johnson', 'Angelina', 'Harry']"
"Every single Slytherin player apart from Malfoy was streaking up the pitch toward Angelina, including the Slytherin Keeper -- they were all going to block her --
  Harry wheeled the Firebolt around, bent so low","['Slytherin', 'Malfoy', 'Angelina', 'the Slytherin Keeper', 'Harry', 'Firebolt']"
"he was lying flat along the handle, and kicked it forward.",[]
"Like a bullet, he shot toward the Slytherins.
  ",['Slytherins']
"""AAAAAAARRRGH!""
  They scattered as the Firebolt zoomed toward them; Angelina's Way was clear.
  ","['Firebolt', 'Angelina']"
"""SHE SCORES!",[]
SHE SCORES!,[]
"Gryffindor leads by eighty Points to twenty!""
  Harry, who had almost pelted headlong into the stands, skidded to a halt in midair, reversed, and zoomed back into the middle of the field.
  ","['Gryffindor', 'eighty Points', 'twenty', 'Harry']"
And then he saw something to make his heart stand still.,[]
"Malfoy was diving, a look of triumph on his face -- there, a few feet above the grass below, was a tiny, golden glimmer -
  Harry urged the Firebolt downward, but Malfoy was miles ahead -
  ""Go!","['Malfoy', 'a few feet', 'Harry', 'Firebolt', 'Malfoy', 'miles']"
Go!,[]
"Go!""",[]
Harry urged his broom.,['Harry']
"He was gaining on Malfay -- Harry flattened himself to the broom handle as Bole sent a Bludger at him -- he was at Malfoy's ankles -- he was level --
  Harry threw himself forward, took both hands off his broom.","['Malfay', 'Bole', 'Bludger', 'Malfoy', 'Harry']"
"He knocked Malfoy's arm out of the way and --
  ""YES!""
  ",['Malfoy']
"He pulled out of his dive, his hand in the air, and the stadium exploded.",[]
"Harry soared above the crowd, an odd ringing in his ears.",['Harry']
"The tiny golden ball was held tight in his fist, beating its wings hopelessly against his fingers.
  ",[]
"Then Wood was speeding toward him, half-blinded by tears; he seized Harry around the neck and sobbed unrestrainedly into his shoulder.",['Harry']
"Harry felt two large thumps as Fred and George hit them; then Angelina's, Alicia's, and Katie's voices, ""We've won the Cup!","['Harry', 'two', 'Fred and George', 'Angelina', 'Alicia', 'Katie', 'Cup']"
"We've won the Cup!""",['Cup']
"Tangled together in a many-armed hug, the Gryffindor team sank, yelling hoarsely, back to earth.
  ",['Gryffindor']
Wave upon wave of crimson supporters was pouring over the barriers onto the field.,[]
Hands were raining down on their backs.,[]
Harry had a confused impression of noise and bodies pressing in on him.,['Harry']
"Then he, and the rest of the team, were hoisted onto the shoulders of the crowd.",[]
"Thrust into the light, he saw Hagrid, Plastered with crimson rosettes -- ""Yeh beat 'em, Harry, yeh beat 'em!
  ","['Hagrid', 'Yeh', 'Harry', 'yeh']"
"Wait till I tell Buckbeak!""",['Buckbeak']
"There was Percy, jumping up and down like a maniac, all dignity forgotten.",['Percy']
"Professor McGonagall was sobbing harder even than Wood, wiping her eyes with an enormous Gryffindor flag; and there, fighting their way toward Harry, were Ron and Hermione.","['McGonagall', 'Gryffindor', 'Harry', 'Ron']"
Words failed them.,[]
"They simply beamed as Harry was borne toward the stands, where Dumbledore stood waiting with the enormous Quidditch Cup.
  ","['Harry', 'Dumbledore', 'Quidditch Cup']"
If only there had been a dementor around....,[]
"As a sobbing Wood passed Harry the Cup, as he lifted it into the air, Harry felt he could have produced the world's best Patronus.
  ","['Wood', 'Harry the Cup', 'Harry', 'Patronus']"
"CHAPTER SIXTEEN
  PROFESSOR TRELAWNEY'S PREDICTION
  Harry's euphoria at finally winning the Quidditch Cup lasted at least a week.","['Harry', 'the Quidditch Cup', 'at least a week']"
"Even the weather seemed to be celebrating; as June approached, the days became cloudless and sultry, and all anybody felt like doing was strolling onto the grounds and flopping down on the grass with several pints of iced pumpkin juice, perhaps playing a casual game of Gobstones or watching the giant squid propel itself dreamily across the surface of the lake.
  ","['June', 'the days', 'Gobstones']"
But they couldn't.,[]
"Exams were nearly upon them, and instead of lazing around outside, the students were forced to remain inside the castle, trying to bully their brains into concentrating while enticing wafts of summer air drifted in through the windows.",['summer']
Even Fred and George Weasley had been spotted working; they were about to take their O.W.L.s (Ordinary Wizarding Levels).,['George Weasley']
"Percy was getting ready to take his N.E.W.T.s (Nastily Exhausting Wizarding Tests), the highest qualification Hogwarts offered.","['Percy', 'Hogwarts']"
"As Percy hoped to enter the Ministry of Magic, he needed top grades.","['Percy', 'the Ministry of Magic']"
"He was becoming increasingly edgy, and gave very severe punishments to anybody who disturbed the quiet of the common room in the evenings.",[]
"In fact, the only person who seemed more anxious than Percy was Hermione.
  Harry and Ron had given up asking her how she was managing to attend several classes at once, but they couldn't restrain themselves when they saw the exam schedule she had drawn up for herself.","['Percy', 'Harry and Ron']"
"The first column read:
  Monday
  9 o'clock, Arithmancy
  9 o'clock, Transfiguration
  Lunch
  1 o'clock, Charms
  1 o'clock, Ancient Runes
  ""Hermione?""","['first', ""Monday\n  9 o'clock"", ""9 o'clock"", 'Transfiguration\n  Lunch']"
"Ron said cautiously, because she was liable to explode when interrupted these days.","['Ron', 'these days']"
"""Er -- are you sure you've copied down these times right?""
  ""What?"" snapped Hermione, picking up the exam schedule and examining it.",[]
"""Yes, of course I have.",[]
"""
  ""Is there any point asking how you're going to sit for two exams at once?"" said Harry.
  ","['two', 'Harry']"
"""No,"" said Hermione shortly.",[]
"""Have either of you seen my copy of Numerology and Gramatica?",['Numerology and Gramatica']
"""
  ""Oh, yeah, I borrowed it for a bit of bedtime reading,"" said Ron, but very quietly.",['Ron']
"Hermione started shifting heaps of parchment Harry, Ron, and Hermione plenty of opportunity to speak to Hagrid.
  ","['Harry, Ron', 'Hagrid']"
"""Beaky's gettin' a bit depressed,"" Hagrid told them, bending low on the pretense of checking that Harry's flobberworm was still alive.","['Beaky', 'Harry']"
"""Bin cooped up too long.",['Bin']
"But still... we'll know day after tomorrow -- one way or the other --""
  They had Potions that afternoon, which was an unqualified disaster.","['tomorrow', 'one', 'Potions']"
"Try as Harry might, he couldn't get his Confusing Concoction to thicken, and Snape, standing watch with an air of vindictive pleasure, scribbled something that looked suspiciously like a zero onto his notes before moving away.
  ","['Harry', 'Snape', 'zero']"
"Then came Astronomy at midnight, up on the tallest tower; History of Magic on Wednesday morning, in which Harry scribbled everything Florean Fortescue had ever told him about medieval witch-hunts, while wishing he could have had one of Fortescue's choco-nut sundaes with him in the stifling classroom.","['midnight', 'Magic', 'Wednesday', 'morning', 'Harry', 'Florean Fortescue', 'Fortescue']"
"Wednesday afternoon meant Herbology, in the greenhouses under a baking-hot sun; then back to the common room once more, with sunburnt necks, thinking longingly of this time next day, when it would all be over.
  ","['Wednesday', 'afternoon', 'next day']"
"Their second to last exam, on Thursday morning, was Defense Against the Dark Arts.","['second', 'Thursday', 'morning', 'the Dark Arts']"
"Professor Lupin had compiled the most unusual exam any of them had ever taken; a sort of obstacle course outside in the sun, where they had to wade across a deep paddling pool containing a grindylow, cross a series of potholes full of Red Caps, squish their way across a patch of marsh while ignoring misleading directions from a hinkypunk, then climb into an old trunk and battle with a new boggart.
  ","['Lupin', 'Red Caps']"
"""Excellent, Harry,"" Lupin muttered as Harry climbed out of the trunk, grinning.","['Harry', 'Lupin', 'Harry']"
"""Full marks.",[]
"""
  Flushed with his success, Harry hung around to watch Ron and Hermione.","['Harry hung', 'Ron']"
